"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030217","GO:0030217","T cell differentiation","33/416","359/25730",0.0919220055710306,5.68546443111206,11.4606383416417,9.49933160398551e-16,2.63237490388666e-12,1.9592629402269e-12,"Men1/Ifnar2/Ctla2a/Fosl2/Syk/Rora/Kit/Sox12/Smad7/Tgfbr2/Nkx2-3/Clptm1/Cd44/Lef1/Flt3/Runx1/Runx2/Sh2b3/Psap/Zfp36l2/Tcf3/Cracr2a/Arid1a/Icosl/Il4/Kat7/Lig4/Hmga1/Smarce1/Stat5b/Foxp1/Jag2/Relb",33
"GO:0030098","GO:0030098","lymphocyte differentiation","38/416","486/25730",0.0781893004115226,4.8360834124723,10.9447241916917,1.21812813692118e-15,2.63237490388666e-12,1.9592629402269e-12,"Men1/Ifnar2/Ctla2a/Fosl2/Syk/Laptm5/Rora/Kit/Sox12/Smad7/Tgfbr2/Il9r/Nkx2-3/Clptm1/Cd44/Lef1/Flt3/Runx1/Runx2/Ptpn6/Sh2b3/Psap/Zfp36l2/Tcf3/Cracr2a/Arid1a/Icosl/Yy1/Il4/Kat7/Lig4/Hmga1/Smarce1/Zbtb7a/Stat5b/Foxp1/Jag2/Relb",38
"GO:0070661","GO:0070661","leukocyte proliferation","28/416","381/25730",0.073490813648294,4.54547748839087,8.93788032400224,3.36657342111388e-11,4.85011010868473e-08,3.60991171049966e-08,"Tnfrsf13c/Ifnar2/Fosl2/Csf2ra/Syk/Csf2rb/Ebi3/Laptm5/Kit/Tgfbr2/Il9r/Cd44/Lef1/Flt3/Gpnmb/Ptpn6/Prkcd/Dock8/P2rx7/Tcf3/Prkcq/Icosl/Ptpn11/Il4/Hspd1/Fkbp1a/Stat5b/Impdh1",28
"GO:0046651","GO:0046651","lymphocyte proliferation","25/416","336/25730",0.0744047619047619,4.60200606684982,8.51973824426463,3.00745477037057e-10,3.2495548793854e-07,2.41862678375065e-07,"Tnfrsf13c/Ifnar2/Fosl2/Syk/Ebi3/Laptm5/Tgfbr2/Il9r/Cd44/Lef1/Flt3/Gpnmb/Ptpn6/Prkcd/Dock8/P2rx7/Tcf3/Prkcq/Icosl/Ptpn11/Il4/Hspd1/Fkbp1a/Stat5b/Impdh1",25
"GO:0032943","GO:0032943","mononuclear cell proliferation","25/416","343/25730",0.0728862973760933,4.50808757568962,8.38473856593078,4.62850064152841e-10,3.42587820427575e-07,2.54986331675557e-07,"Tnfrsf13c/Ifnar2/Fosl2/Syk/Ebi3/Laptm5/Tgfbr2/Il9r/Cd44/Lef1/Flt3/Gpnmb/Ptpn6/Prkcd/Dock8/P2rx7/Tcf3/Prkcq/Icosl/Ptpn11/Il4/Hspd1/Fkbp1a/Stat5b/Impdh1",25
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","29/416","458/25730",0.0633187772925764,3.91632725898556,8.07285070037811,5.08696037602031e-10,3.42587820427575e-07,2.54986331675557e-07,"Men1/Rcc2/Dpf1/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Anapc15-ps/Wac/Mta3/Zfp36l2/Bcl7c/Tcf3/Anp32b/Nek6/Rassf1/Prkcq/E2f1/Arid1a/Plk5/Rpa2/Ptpn11/Pdik1l/Hexim2/Cdk17/Fem1b/Smarce1/Mepce/Jade1",29
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","25/416","346/25730",0.0722543352601156,4.46900011116052,8.32798749769904,5.5486227278876e-10,3.42587820427575e-07,2.54986331675557e-07,"Men1/Rcc2/Dpf1/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Anapc15-ps/Wac/Mta3/Zfp36l2/Bcl7c/Tcf3/Anp32b/Nek6/Prkcq/E2f1/Arid1a/Plk5/Rpa2/Pdik1l/Hexim2/Smarce1/Mepce/Jade1",25
"GO:0042113","GO:0042113","B cell activation","24/416","327/25730",0.073394495412844,4.53952011291461,8.25759326742191,9.02952347354287e-10,4.87820005658154e-07,3.63081891251934e-07,"Tnfrsf13c/Fosl2/Syk/Nod2/Laptm5/Kit/Il9r/Nkx2-3/Lef1/Flt3/Ptpn6/Prkcd/Zfp36l2/Tcf3/Icosl/Yy1/Skap2/Il4/Hspd1/Lig4/Hmga1/Zbtb7a/Stat5b/Foxp1",24
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","17/416","162/25730",0.104938271604938,6.49053300094967,8.98672320821032,1.2873834840671e-09,6.1823015757089e-07,4.60145488574159e-07,"Men1/Dpf1/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Wac/Bcl7c/Tcf3/Anp32b/E2f1/Arid1a/Plk5/Rpa2/Smarce1/Mepce/Jade1",17
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","18/416","188/25730",0.0957446808510638,5.92190057283142,8.68284486358303,1.86185210191502e-09,8.04692478447672e-07,5.98928423521296e-07,"Men1/Dpf1/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Wac/Bcl7c/Tcf3/Anp32b/Rassf1/E2f1/Arid1a/Plk5/Rpa2/Smarce1/Mepce/Jade1",18
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","27/416","453/25730",0.0596026490066225,3.68648115129903,7.39516495204335,7.42441842407527e-09,2.91712149353212e-06,2.1711983448779e-06,"Men1/Rcc2/Cables1/Dpf1/Ccdc57/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Anapc15-ps/Wac/Mta3/Zfp36l2/Bcl7c/Tcf3/Anp32b/Nek6/Prkcq/E2f1/Arid1a/Plk5/Rpa2/Pdik1l/Hexim2/Smarce1/Mepce/Jade1",27
"GO:0050863","GO:0050863","regulation of T cell activation","25/416","400/25730",0.0625,3.86568509615385,7.40488974866356,1.05972882375344e-08,3.81678998021863e-06,2.84081691700921e-06,"Tnfrsf13c/Ctla2a/Syk/Laptm5/Sox12/Smad7/Tgfbr2/Clptm1/Cd44/Lef1/Gpnmb/Runx1/Ptpn6/Sh2b3/Dusp22/Dock8/Prkcq/Arid1a/Icosl/Ptpn11/Il4/Hspd1/Grb2/Smarce1/Stat5b",25
"GO:0046631","GO:0046631","alpha-beta T cell activation","18/416","221/25730",0.081447963800905,5.03763487643578,7.72777010999901,2.39271841786552e-08,7.9548684630883e-06,5.92076719432958e-06,"Men1/Fosl2/Syk/Rora/Smad7/Tgfbr2/Nkx2-3/Cd44/Lef1/Runx1/Abcc1/Psap/Cracr2a/Prkcq/Icosl/Il4/Foxp1/Relb",18
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","22/416","338/25730",0.0650887573964497,4.02580223031406,7.17840843412038,4.00562088924177e-08,1.2365923916645e-05,9.20389281016757e-06,"Tnfrsf13c/Mex3b/Syk/Sox12/Smad7/Tgfbr2/Cd44/Lef1/Runx1/Plaur/Dock8/Prkcq/Arid1a/Icosl/Pde4d/Il4/Flot1/Hspd1/Grb2/Smarce1/Gcnt2/Stat5b",22
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","15/416","158/25730",0.0949367088607595,5.87192672833496,7.87453059278938,4.71264991916172e-08,1.27684941049851e-05,9.50352370608988e-06,"Men1/Fosl2/Syk/Rora/Smad7/Tgfbr2/Nkx2-3/Lef1/Runx1/Psap/Cracr2a/Icosl/Il4/Foxp1/Relb",15
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","18/416","231/25730",0.0779220779220779,4.81955544455544,7.47540910194568,4.72688351873581e-08,1.27684941049851e-05,9.50352370608988e-06,"Men1/Cables1/Dpf1/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Wac/Bcl7c/Tcf3/Anp32b/E2f1/Arid1a/Plk5/Rpa2/Smarce1/Mepce/Jade1",18
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","19/416","259/25730",0.0733590733590734,4.53732922482923,7.33466186428078,5.25450562031262e-08,1.33588078182301e-05,9.94289113044915e-06,"Men1/Cables1/Dpf1/Gpnmb/Ptpn6/Crlf3/Ppp2r3d/Wac/Bcl7c/Tcf3/Anp32b/Rassf1/E2f1/Arid1a/Plk5/Rpa2/Smarce1/Mepce/Jade1",19
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","21/416","319/25730",0.0658307210031348,4.07169339281408,7.07685109907935,6.74146941914474e-08,1.61870171275242e-05,1.20479125993604e-05,"Hdac1/Nod2/Rora/Psma6/Btrc/Prkce/Uaca/1700017B05Rik/Traf5/Trim8/Nfkb2/Mtdh/Flot1/Lrrc25/Zc3hav1/Map3k7/Tnip1/Rel/Ddx21/Mapkbp1/Relb",21
"GO:0071559","GO:0071559","response to transforming growth factor beta","20/416","296/25730",0.0675675675675676,4.17911902286902,7.05217434916321,9.0865469253362e-08,1.96580539733697e-05,1.4631387257999e-05,"Men1/Lrp1/Hdac1/Nos3/Smad7/Tgfbr2/Runx1/Dusp22/Zfp36l2/Smad6/Spred2/Ing1/Smad3/Il4/Lrrc25/Map3k7/Zyx/Zbtb7a/Snx1/Gcnt2",20
"GO:0030183","GO:0030183","B cell differentiation","15/416","166/25730",0.0903614457831325,5.58894230769231,7.60378744666459,9.09673946014334e-08,1.96580539733697e-05,1.4631387257999e-05,"Fosl2/Syk/Laptm5/Kit/Il9r/Nkx2-3/Flt3/Ptpn6/Zfp36l2/Tcf3/Yy1/Hmga1/Zbtb7a/Stat5b/Foxp1",15
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","14/416","149/25730",0.0939597315436242,5.81149974186887,7.55079314890893,1.50501531759434e-07,3.09746485840131e-05,2.30542697271595e-05,"Men1/Rora/Smad7/Tgfbr2/Nkx2-3/Cd44/Lef1/Runx1/Cracr2a/Prkcq/Icosl/Il4/Foxp1/Relb",14
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","24/416","438/25730",0.0547945205479452,3.3890937829294,6.46481941075489,2.43248256297162e-07,4.77872256234698e-05,3.55677833131162e-05,"Tnfrsf13c/Syk/Laptm5/Sox12/Smad7/Tgfbr2/Cd44/Lef1/Gpnmb/Runx1/Stk10/Ptpn6/Dusp22/Dock8/Prkcq/Arid1a/Icosl/Ptpn11/Il4/Hspd1/Tnip1/Grb2/Smarce1/Stat5b",24
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","19/416","287/25730",0.0662020905923345,4.09466295899223,6.75846201211243,2.61567472998555e-07,4.91519399260763e-05,3.65835330656103e-05,"Men1/Lrp1/Hdac1/Nos3/Smad7/Tgfbr2/Runx1/Dusp22/Zfp36l2/Smad6/Spred2/Ing1/Smad3/Il4/Map3k7/Zyx/Zbtb7a/Snx1/Gcnt2",19
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","17/416","233/25730",0.0729613733905579,4.51273109937273,6.9048787243741,2.86469134495672e-07,5.15883166370957e-05,3.83969155709989e-05,"Ctla2a/Syk/Sox12/Smad7/Tgfbr2/Clptm1/Cd44/Lef1/Flt3/Runx1/Ptpn6/Sh2b3/Zfp36l2/Arid1a/Il4/Smarce1/Stat5b",17
"GO:0046847","GO:0046847","filopodium assembly","10/416","77/25730",0.12987012987013,8.03259240759241,7.92263157361718,4.57987205356998e-07,7.91768280621179e-05,5.89309010345679e-05,"Dpysl3/Rhoq/Prkcd/Spata13/Capzb/Prkcq/Vasp/Arhgef4/Agrn/Sh3bp1",10
"GO:0042098","GO:0042098","T cell proliferation","17/416","243/25730",0.0699588477366255,4.32702200063311,6.68001105153941,5.18105823134276e-07,8.61251295225515e-05,6.41024856477064e-05,"Tnfrsf13c/Ifnar2/Syk/Ebi3/Laptm5/Tgfbr2/Cd44/Gpnmb/Ptpn6/Dock8/P2rx7/Prkcq/Icosl/Ptpn11/Il4/Fkbp1a/Stat5b",17
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","22/416","396/25730",0.0555555555555556,3.43616452991453,6.26296603453138,6.14993815523178e-07,9.84445655811547e-05,7.3271777787089e-05,"Tnfrsf13c/Syk/Laptm5/Sox12/Smad7/Tgfbr2/Cd44/Lef1/Gpnmb/Runx1/Ptpn6/Dusp22/Dock8/Prkcq/Arid1a/Icosl/Ptpn11/Il4/Hspd1/Grb2/Smarce1/Stat5b",22
"GO:0044093","GO:0044093","positive regulation of molecular function","18/416","279/25730",0.0645161290322581,3.99038461538462,6.43805165388331,7.85823877175077e-07,0.000121297528469667,9.0281119122069e-05,"Rcc2/Sipa1l1/Kctd7/Rgs1/Tcf3/Traf5/Rfc2/Cracr2a/Prkcq/Zfp91/Mtdh/Map3k7/Prkch/Zbtb7a/Agrn/Sh3bp1/Apc2/Crtc1",18
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","21/416","378/25730",0.0555555555555556,3.43616452991453,6.11679792574937,1.10815474259009e-06,0.000165153268878426,0.000122922718452098,"Men1/Lrp1/Hdac1/Notch1/Smad7/Tgfbr2/Lef1/Runx2/Lemd2/Dusp22/Smad6/Sorl1/Spred2/Ing1/Smad3/Map3k7/Zyx/Zbtb7a/Snx1/Gcnt2/Fkbp8",21
"GO:0007178","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","22/416","420/25730",0.0523809523809524,3.23981227106227,5.93291222506909,1.62973773588521e-06,0.000234790883149862,0.000174753632311059,"Men1/Lrp1/Hdac1/Notch1/Smad7/Tgfbr2/Lef1/Runx2/Sh2b1/Lemd2/Dusp22/Smad6/Sorl1/Spred2/Ing1/Smad3/Map3k7/Zyx/Zbtb7a/Snx1/Gcnt2/Fkbp8",22
"GO:0006898","GO:0006898","receptor-mediated endocytosis","18/416","298/25730",0.0604026845637584,3.73596411977285,6.08984169212692,2.01719497750434e-06,0.000277464890094673,0.000206515673574446,"Rnf220/Rin3/Dlg4/Lrp1/Sag/Syk/Vegfa/Itsn1/Tgfbr2/Cd44/Pard3/Fcgr1/Iqsec1/Sorl1/Il4/Flot1/Grb2/Snx1",18
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","24/416","494/25730",0.048582995951417,3.00490501401433,5.76799330965194,2.05434439681387e-06,0.000277464890094673,0.000206515673574446,"Tnfrsf13c/Notch1/Csf2rb/Nod2/Vegfa/Rora/Smad7/Il9r/Lef1/Ptpn6/Fcgr1/Prkcd/Dusp22/P2rx7/Il17ra/Cracr2a/Prkcq/Nfkb2/Icosl/Il4/Hspd1/Lig4/Map3k7/Relb",24
"GO:0007264","GO:0007264","small GTPase-mediated signal transduction","23/416","461/25730",0.0498915401301518,3.08583972968463,5.79315436961963,2.15508888077267e-06,0.00028225133765756,0.000210078201583454,"Arhgap30/Dynlt1b/Sipa1l1/Notch1/Cyth1/Git2/Itsn1/Arhgap25/Rhoq/Arhgap15/Sh2d3c/Dennd4b/Dock8/Arhgap33/Iqsec1/Rassf1/Flot1/Grb2/Ksr1/Agrn/Agtr1b/Rasa3/Sh3bp1",23
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","19/416","332/25730",0.0572289156626506,3.53966346153846,5.97067159184756,2.33352821129517e-06,0.000296632615565227,0.000220782111879816,"Pik3ap1/Fosl2/Syk/Ubash3a/Nod2/Laptm5/Kit/Btrc/Cyba/Prkce/Ptpn6/Fcgr1/Dusp22/Icosl/Pde4d/Map3k7/Grb2/Prkch/Foxp1",19
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","20/416","369/25730",0.0542005420054201,3.35235563894101,5.83459489637763,2.90301965613926e-06,0.000358481455823825,0.000266815881779295,"Ctla2a/Syk/Sox12/Smad7/Tgfbr2/Clptm1/Cd44/Lef1/Flt3/Runx1/Ptpn6/Trib1/Sh2b3/Zfp36l2/Arid1a/Il4/Smarce1/Zbtb7a/Stat5b/Foxp1",20
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","11/416","118/25730",0.0932203389830508,5.76576760104302,6.6516570341855,3.51612201076419e-06,0.000422129981403411,0.000314189148096355,"Men1/Rora/Smad7/Nkx2-3/Lef1/Runx1/Cracr2a/Icosl/Il4/Foxp1/Relb",11
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","15/416","224/25730",0.0669642857142857,4.14180546016483,6.05424305888669,4.14102850920523e-06,0.000482988643918629,0.000359485933855021,"Men1/Lrp1/Hdac1/Smad7/Tgfbr2/Dusp22/Smad6/Spred2/Ing1/Smad3/Map3k7/Zyx/Zbtb7a/Snx1/Gcnt2",15
"GO:0032496","GO:0032496","response to lipopolysaccharide","22/416","446/25730",0.0493273542600897,3.05094429113487,5.60113620143518,4.30204016600752e-06,0.000482988643918629,0.000359485933855021,"Nr4a1/Notch1/Nos3/Fosl2/Nod2/Prkce/Ppard/Ptpn6/Trib1/P2rx7/Tcf3/Smad6/E2f1/Nfkb2/Pde4d/Ptpn11/Mtdh/Tnip1/Scarb1/Ncf2/Stat5b/Foxp1",22
"GO:0045580","GO:0045580","regulation of T cell differentiation","14/416","197/25730",0.0710659898477157,4.39549980476376,6.13286819632525,4.35829641666509e-06,0.000482988643918629,0.000359485933855021,"Ctla2a/Syk/Sox12/Smad7/Tgfbr2/Clptm1/Cd44/Lef1/Runx1/Sh2b3/Arid1a/Il4/Smarce1/Stat5b",14
"GO:0006289","GO:0006289","nucleotide-excision repair","9/416","78/25730",0.115384615384615,7.13664940828402,6.95818111813014,4.71526652713519e-06,0.000506198427937298,0.000376760855300027,"Poll/Dpf1/Rad52/Bcl7c/Arid1a/Rpa2/Kat7/Lig4/Smarce1",9
"GO:2000819","GO:2000819","regulation of nucleotide-excision repair","6/416","28/25730",0.214285714285714,13.2537774725275,8.31655140537339,4.80197490639269e-06,0.000506198427937298,0.000376760855300027,"Dpf1/Rad52/Bcl7c/Arid1a/Kat7/Smarce1",6
"GO:0043122","GO:0043122","regulation of canonical NF-kappaB signal transduction","17/416","287/25730",0.0592334494773519,3.6636458054141,5.81715980969901,5.02659995419066e-06,0.000517261071476477,0.000384994723308437,"Hdac1/Nod2/Rora/Psma6/Btrc/Prkce/Uaca/1700017B05Rik/Traf5/Trim8/Mtdh/Flot1/Zc3hav1/Map3k7/Tnip1/Ddx21/Mapkbp1",17
"GO:0006302","GO:0006302","double-strand break repair","18/416","323/25730",0.0557275541795666,3.4468028101929,5.67284959102748,6.20537450047713e-06,0.00062196587328369,0.000462925962335896,"Poll/Uvrag/Dpf1/Hsf2bp/Rad52/Dyrk1a/Sfr1/Bcl7c/Klhl15/Arid1a/Rpa2/Yy1/Lig4/Rev3l/Smarce1/Fancm/Zbtb7a/Fus",18
"GO:1903706","GO:1903706","regulation of hemopoiesis","22/416","457/25730",0.0481400437636762,2.97750799528699,5.46796442486896,6.33190616022267e-06,0.00062196587328369,0.000462925962335896,"Ctla2a/Syk/Sox12/Smad7/Tgfbr2/Clptm1/Cd44/Lef1/Flt3/Runx1/Ptpn6/Trib1/Kat6a/Sh2b3/Zfp36l2/Arid1a/Il4/Kat7/Smarce1/Zbtb7a/Stat5b/Foxp1",22
"GO:0014706","GO:0014706","striated muscle tissue development","23/416","494/25730",0.0465587044534413,2.8797006384304,5.40778771604066,6.74198338931809e-06,0.000647530049080729,0.000481953245327628,"Sik1/Nr4a1/Notch1/Vegfa/Mef2d/Psma6/Smad7/Tgfbr2/Lef1/Lemd2/Dyrk1a/Vgll4/Arid1a/Yy1/Smad3/Fkbp1a/Myh15/Ccnt2/Mbd3/Foxp1/Tenm4/Btg2/Usp19",23
"GO:0007162","GO:0007162","negative regulation of cell adhesion","18/416","327/25730",0.055045871559633,3.40464008468596,5.60995251910712,7.34609804634678e-06,0.000690213820789365,0.000513722554453908,"Men1/Rcc2/Lrp1/Notch1/Vegfa/Laptm5/Smad7/Cd44/Gpnmb/Runx1/Ptpn6/Sh2b3/Prkcd/Dusp22/Ptpn11/Il4/Specc1l/Gcnt2",18
"GO:0002237","GO:0002237","response to molecule of bacterial origin","22/416","465/25730",0.0473118279569892,2.92628205128205,5.37358884888661,8.31686824896258e-06,0.000764797969617367,0.000569235148238066,"Nr4a1/Notch1/Nos3/Fosl2/Nod2/Prkce/Ppard/Ptpn6/Trib1/P2rx7/Tcf3/Smad6/E2f1/Nfkb2/Pde4d/Ptpn11/Mtdh/Tnip1/Scarb1/Ncf2/Stat5b/Foxp1",22
"GO:0032615","GO:0032615","interleukin-12 production","8/416","64/25730",0.125,7.73137019230769,6.91181488565549,8.75845200011153e-06,0.000772531215193511,0.000574990962671124,"Syk/Nod2/Laptm5/Flt3/Pibf1/Hspd1/Rel/Foxp1",8
"GO:0032655","GO:0032655","regulation of interleukin-12 production","8/416","64/25730",0.125,7.73137019230769,6.91181488565549,8.75845200011153e-06,0.000772531215193511,0.000574990962671124,"Syk/Nod2/Laptm5/Flt3/Pibf1/Hspd1/Rel/Foxp1",8
"GO:0002520","GO:0002520","immune system development","15/416","239/25730",0.0627615062761506,3.8818595107821,5.73794062910268,9.06706799444031e-06,0.000783757357439421,0.000583346521915992,"Tgfbr2/Nkx2-3/Lef1/Flt3/Runx1/Tcf3/Nfkb2/Icosl/Yy1/Smad3/Il4/Hspd1/Lig4/Stat5b/Foxp1",15
"GO:0035162","GO:0035162","embryonic hemopoiesis","6/416","32/25730",0.1875,11.5970552884615,7.68932571772221,1.0935821065573e-05,0.000926757228341304,0.00068978058155606,"Vegfa/Kit/Tgfbr2/Runx1/Kat6a/Sh2b3",6
"GO:0033152","GO:0033152","immunoglobulin V(D)J recombination","4/416","10/25730",0.4,24.7403846153846,9.62564852063007,1.30947067124182e-05,0.0010883715848283,0.000810069305934211,"Tcf3/Yy1/Lig4/Foxp1",4
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","16/416","278/25730",0.0575539568345324,3.55976757055894,5.50097541905927,1.3601807001252e-05,0.00109546515748015,0.00081534901513903,"Men1/Lrp1/Hdac1/Notch1/Smad7/Tgfbr2/Sh2b1/Lemd2/Smad6/Sorl1/Spred2/Ing1/Smad3/Zbtb7a/Snx1/Fkbp8",16
"GO:0033151","GO:0033151","V(D)J recombination","5/416","20/25730",0.25,15.4627403846154,8.29453952222127,1.36869779046572e-05,0.00109546515748015,0.00081534901513903,"Lef1/Tcf3/Yy1/Lig4/Foxp1",5
"GO:0031623","GO:0031623","receptor internalization","12/416","164/25730",0.0731707317073171,4.52568011257036,5.80645638974976,1.56471828636421e-05,0.00121244920086079,0.000902419629759755,"Rnf220/Rin3/Dlg4/Lrp1/Sag/Syk/Vegfa/Pard3/Iqsec1/Flot1/Grb2/Snx1",12
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","14/416","221/25730",0.0633484162895928,3.91816045945005,5.58516900731397,1.61864856583058e-05,0.00121244920086079,0.000902419629759755,"Notch1/Vegfa/Laptm5/Smad7/Cd44/Gpnmb/Runx1/Ptpn6/Sh2b3/Prkcd/Dusp22/Ptpn11/Il4/Specc1l",14
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","16/416","282/25730",0.0567375886524823,3.50927441352973,5.4315479173721,1.62254927004747e-05,0.00121244920086079,0.000902419629759755,"Tnfrsf13c/Syk/Sox12/Tgfbr2/Cd44/Lef1/Runx1/Dock8/Prkcq/Arid1a/Icosl/Il4/Hspd1/Grb2/Smarce1/Stat5b",16
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","17/416","314/25730",0.054140127388535,3.34861893679569,5.36786410213923,1.62707204187704e-05,0.00121244920086079,0.000902419629759755,"Pik3ap1/Fosl2/Syk/Ubash3a/Nod2/Laptm5/Btrc/Cyba/Prkce/Ptpn6/Dusp22/Icosl/Pde4d/Map3k7/Grb2/Prkch/Foxp1",17
"GO:0006310","GO:0006310","DNA recombination","18/416","348/25730",0.0517241379310345,3.19918766578249,5.29500926173477,1.70339956880584e-05,0.00124011819795265,0.00092301352028625,"Poll/Lef1/Hsf2bp/Rad52/Dyrk1a/Sfr1/Tcf3/Klhl15/Icosl/Rpa2/Yy1/Il4/Hspd1/Lig4/Rev3l/Fancm/Foxp1/Fus",18
"GO:0042554","GO:0042554","superoxide anion generation","7/416","51/25730",0.137254901960784,8.48934766214178,6.86305938368618,1.72158935393705e-05,0.00124011819795265,0.00092301352028625,"Syk/Ncf1/Cyba/Abcc1/Prkcd/Noxa1/Ncf2",7
"GO:0042093","GO:0042093","T-helper cell differentiation","9/416","92/25730",0.0978260869565217,6.05063754180602,6.22122309479851,1.84108906963762e-05,0.00129979083480268,0.000967427553315228,"Men1/Rora/Smad7/Lef1/Cracr2a/Icosl/Il4/Foxp1/Relb",9
"GO:0002440","GO:0002440","production of molecular mediator of immune response","15/416","254/25730",0.0590551181102362,3.65261583888552,5.44632216655641,1.86457731970769e-05,0.00129979083480268,0.000967427553315228,"Syk/Nod2/Laptm5/Kit/Smad7/P2rx7/Tcf3/Icosl/Yy1/Il4/Hspd1/Lig4/Map3k7/Ddx21/Foxp1",15
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","16/416","286/25730",0.0559440559440559,3.46019365250134,5.36336492718767,1.92897632459979e-05,0.00131847891252991,0.000981336992301664,"Tnfrsf13c/Csf2ra/Syk/Csf2rb/Laptm5/Kit/Tgfbr2/Cd44/Gpnmb/Ptpn6/Tcf3/Prkcq/Icosl/Ptpn11/Il4/Stat5b",16
"GO:0050870","GO:0050870","positive regulation of T cell activation","15/416","255/25730",0.0588235294117647,3.63829185520362,5.42767158288063,1.95239820457923e-05,0.00131847891252991,0.000981336992301664,"Tnfrsf13c/Syk/Sox12/Tgfbr2/Lef1/Runx1/Dock8/Prkcq/Arid1a/Icosl/Il4/Hspd1/Grb2/Smarce1/Stat5b",15
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","9/416","93/25730",0.0967741935483871,5.98557692307692,6.17448905212964,2.00962236562568e-05,0.00133624428680526,0.000994559667911268,"Men1/Rora/Smad7/Lef1/Cracr2a/Icosl/Il4/Foxp1/Relb",9
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","9/416","94/25730",0.0957446808510638,5.92190057283142,6.12843187212343,2.19109025343187e-05,0.00143483213262614,0.00106793808843506,"Men1/Rora/Smad7/Lef1/Cracr2a/Icosl/Il4/Foxp1/Relb",9
"GO:0002263","GO:0002263","cell activation involved in immune response","18/416","356/25730",0.050561797752809,3.12729580812446,5.18126907117723,2.30357021325279e-05,0.00148597469577292,0.00110600323200322,"Men1/Lrp1/Syk/Rora/Kit/Smad7/Nkx2-3/Prkce/Lef1/Ptpn6/Lcp1/Cracr2a/Icosl/Il4/Hspd1/Lig4/Foxp1/Relb",18
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","9/416","95/25730",0.0947368421052632,5.85956477732794,6.083034061311,2.38628987011257e-05,0.00151669776744508,0.00112887025434427,"Men1/Rora/Smad7/Lef1/Cracr2a/Icosl/Il4/Foxp1/Relb",9
"GO:0048511","GO:0048511","rhythmic process","18/416","358/25730",0.0502793296089385,3.10982488182209,5.15333413789568,2.48038719244809e-05,0.00155365702112473,0.00115637883449601,"Sik1/Hdac1/Notch1/Nos3/Rora/Btrc/Sgpl1/Runx1/Siah2/Dyrk1a/Btbd9/Nfkb2/Pde4d/Agrp/Stat5b/Agrn/Crtc1/Relb",18
"GO:0033002","GO:0033002","muscle cell proliferation","16/416","293/25730",0.0546075085324232,3.37752690995012,5.24691510384889,2.59051411578995e-05,0.00159945742977774,0.00119046784027881,"Notch1/Nos3/Vegfa/Mef2d/Tgfbr2/Cyba/Ppard/Trib1/Dyrk1a/Vgll4/Pde4d/P2ry6/Map3k7/Stat5b/Foxp1/Tenm4",16
